Vernier Format 2
run12.txt 10/10/2025 15:9:6
Run 1
Time	Position	Position	Velocity	Acceleration	Velocity	Acceleration	
11.00	0.272	0.233	-0.020	-0.049	0.042	0.277	
11.05	0.271	0.235	-0.022	-0.042	0.055	0.262	
11.10	0.269	0.238	-0.024	-0.042	0.068	0.240	
11.15	0.268	0.242	-0.026	-0.043	0.080	0.194	
11.20	0.267	0.246	-0.029	-0.027	0.088	0.138	
11.25	0.265	0.251	-0.030	0.002	0.094	0.089	
11.30	0.264	0.256	-0.028	0.012	0.097	0.042	
11.35	0.262	0.261	-0.028	0.007	0.098	-0.010	
11.40	0.261	0.266	-0.028	0.003	0.096	-0.066	
11.45	0.260	0.271	-0.028	0.013	0.091	-0.110	
11.50	0.258	0.275	-0.027	0.034	0.085	-0.143	
11.55	0.257	0.279	-0.024	0.047	0.077	-0.175	
11.60	0.256	0.283	-0.022	0.056	0.067	-0.201	
11.65	0.255	0.286	-0.019	0.062	0.057	-0.234	
11.70	0.254	0.288	-0.015	0.063	0.044	-0.267	
11.75	0.253	0.290	-0.012	0.057	0.029	-0.284	
11.80	0.253	0.291	-0.009	0.049	0.015	-0.283	
11.85	0.252	0.292	-0.008	0.056	0.001	-0.283	
11.90	0.252	0.292	-0.005	0.084	-0.013	-0.288	
11.95	0.252	0.291	0.001	0.106	-0.029	-0.270	
12.00	0.252	0.288	0.008	0.089	-0.041	-0.233	
12.05	0.253	0.286	0.010	0.059	-0.051	-0.215	
12.10	0.253	0.283	0.012	0.057	-0.062	-0.207	
12.15	0.254	0.280	0.016	0.056	-0.073	-0.172	
12.20	0.255	0.276	0.018	0.054	-0.080	-0.117	
12.25	0.255	0.272	0.021	0.058	-0.084	-0.081	
12.30	0.257	0.268	0.024	0.053	-0.088	-0.050	
12.35	0.258	0.263	0.027	0.037	-0.090	0.002	
12.40	0.259	0.258	0.028	0.014	-0.088	0.047	
12.45	0.261	0.254	0.027	0.007	-0.084	0.074	
12.50	0.262	0.250	0.028	0.007	-0.081	0.110	
12.55	0.264	0.246	0.028	-0.003	-0.074	0.159	
12.60	0.265	0.243	0.027	-0.003	-0.064	0.196	
12.65	0.266	0.240	0.029	-0.017	-0.054	0.234	
12.70	0.268	0.237	0.027	-0.047	-0.041	0.269	
12.75	0.269	0.235	0.023	-0.059	-0.026	0.277	
12.80	0.270	0.234	0.020	-0.062	-0.012	0.274	
12.85	0.271	0.234	0.017	-0.066	0.001	0.275	
12.90	0.272	0.234	0.014	-0.069	0.015	0.280	
12.95	0.272	0.236	0.010	-0.076	0.030	0.258	
13.00	0.273	0.238	0.006	-0.087	0.041	0.223	
13.05	0.273	0.240	0.002	-0.097	0.051	0.204	
13.10	0.273	0.243	-0.004	-0.098	0.061	0.185	
13.15	0.273	0.246	-0.009	-0.087	0.070	0.159	
13.20	0.272	0.250	-0.012	-0.074	0.078	0.108	
13.25	0.271	0.254	-0.016	-0.072	0.082	0.046	
13.30	0.270	0.258	-0.020	-0.067	0.081	0.011	
13.35	0.269	0.262	-0.023	-0.061	0.082	-0.000	
13.40	0.268	0.266	-0.026	-0.054	0.083	-0.037	
13.45	0.267	0.271	-0.028	-0.040	0.079	-0.098	
13.50	0.265	0.274	-0.030	-0.023	0.072	-0.145	
13.55	0.264	0.278	-0.030	-0.017	0.065	-0.184	
13.60	0.262	0.281	-0.031	-0.019	0.053	-0.203	
13.65	0.261	0.283	-0.033	-0.004	0.043	-0.205	
13.70	0.259	0.285	-0.032	0.019	0.034	-0.228	
13.75	0.257	0.287	-0.030	0.031	0.021	-0.253	
13.80	0.256	0.287	-0.029	0.046	0.007	-0.259	
13.85	0.254	0.287	-0.026	0.064	-0.005	-0.257	
13.90	0.253	0.287	-0.022	0.072	-0.018	-0.249	
13.95	0.252	0.285	-0.019	0.078	-0.031	-0.233	
14.00	0.252	0.284	-0.014	0.081	-0.042	-0.207	
14.05	0.251	0.281	-0.011	0.092	-0.052	-0.168	
14.10	0.250	0.278	-0.005	0.105	-0.059	-0.125	
14.15	0.250	0.275	0.000	0.108	-0.064	-0.091	
14.20	0.250	0.272	0.006	0.101	-0.067	-0.074	
14.25	0.251	0.268	0.010	0.094	-0.071	-0.065	
14.30	0.251	0.265	0.015	0.099	-0.075	-0.028	
14.35	0.252	0.261	0.020	0.098	-0.076	0.037	
14.40	0.253	0.257	0.026	0.075	-0.070	0.075	
14.45	0.255	0.254	0.028	0.051	-0.066	0.079	
14.50	0.256	0.250	0.029	0.061	-0.063	0.102	
14.55	0.258	0.247	0.034	0.074	-0.057	0.147	
14.60	0.260	0.245	0.039	0.044	-0.048	0.188	
14.65	0.262	0.242	0.039	0.004	-0.037	0.204	
14.70	0.264	0.241	0.037	-0.009	-0.027	0.200	
14.75	0.265	0.240	0.038	-0.013	-0.018	0.217	
14.80	0.268	0.239	0.037	-0.037	-0.006	0.244	
14.85	0.269	0.239	0.034	-0.055	0.008	0.238	
14.90	0.271	0.240	0.031	-0.060	0.019	0.216	
14.95	0.272	0.241	0.028	-0.074	0.029	0.207	
15.00	0.274	0.243	0.024	-0.093	0.040	0.188	
15.05	0.275	0.245	0.019	-0.111	0.048	0.152	
15.10	0.276	0.248	0.013	-0.128	0.055	0.120	
15.15	0.276	0.251	0.006	-0.136	0.060	0.098	
15.20	0.276	0.254	-0.001	-0.132	0.065	0.072	
15.25	0.276	0.257	-0.008	-0.128	0.068	0.034	
15.30	0.275	0.261	-0.014	-0.117	0.069	-0.013	
15.35	0.274	0.264	-0.020	-0.100	0.066	-0.054	
15.40	0.273	0.267	-0.024	-0.098	0.062	-0.069	
15.45	0.272	0.270	-0.029	-0.101	0.060	-0.091	
15.50	0.270	0.273	-0.035	-0.085	0.054	-0.129	
15.55	0.269	0.276	-0.038	-0.065	0.046	-0.149	
15.60	0.267	0.278	-0.041	-0.052	0.039	-0.164	
15.65	0.264	0.280	-0.043	-0.039	0.030	-0.187	
15.70	0.262	0.281	-0.045	-0.021	0.019	-0.199	
15.75	0.260	0.281	-0.046	0.019	0.009	-0.199	
15.80	0.257	0.282	-0.042	0.052	0.000	-0.205	
15.85	0.256	0.282	-0.040	0.058	-0.012	-0.203	
15.90	0.253	0.281	-0.037	0.076	-0.022	-0.171	
15.95	0.252	0.279	-0.032	0.089	-0.029	-0.138	
16.00	0.250	0.278	-0.028	0.094	-0.034	-0.130	
16.05	0.249	0.276	-0.024	0.118	-0.042	-0.123	
16.10	0.248	0.273	-0.016	0.146	-0.047	-0.100	
16.15	0.247	0.271	-0.007	0.145	-0.052	-0.077	
16.20	0.247	0.268	-0.002	0.140	-0.055	-0.049	
16.25	0.247	0.265	0.006	0.145	-0.056	-0.019	
16.30	0.248	0.263	0.014	0.123	-0.057	0.009	
16.35	0.249	0.260	0.018	0.108	-0.055	0.035	
16.40	0.250	0.257	0.023	0.126	-0.054	0.062	
16.45	0.251	0.254	0.031	0.128	-0.050	0.097	
16.50	0.253	0.252	0.038	0.095	-0.043	0.111	
16.55	0.255	0.250	0.041	0.059	-0.038	0.120	
16.60	0.257	0.248	0.043	0.037	-0.032	0.143	
16.65	0.259	0.247	0.044	0.025	-0.024	0.162	
16.70	0.261	0.246	0.045	0.018	-0.015	0.173	
16.75	0.264	0.245	0.046	0.009	-0.006	0.170	
16.80	0.266	0.245	0.047	-0.016	0.002	0.163	
16.85	0.268	0.245	0.045	-0.045	0.010	0.156	
16.90	0.270	0.246	0.042	-0.074	0.018	0.145	
16.95	0.273	0.247	0.038	-0.108	0.024	0.138	
17.00	0.274	0.249	0.030	-0.123	0.031	0.138	
17.05	0.276	0.250	0.024	-0.122	0.039	0.123	
17.10	0.277	0.252	0.019	-0.135	0.045	0.086	
17.15	0.278	0.255	0.011	-0.155	0.048	0.037	
17.20	0.278	0.257	0.003	-0.157	0.047	0.008	
17.25	0.278	0.260	-0.005	-0.145	0.048	-0.011	
17.30	0.277	0.262	-0.012	-0.133	0.047	-0.031	
17.35	0.277	0.264	-0.018	-0.123	0.045	-0.048	
17.40	0.276	0.267	-0.023	-0.124	0.043	-0.084	
17.45	0.274	0.269	-0.030	-0.128	0.036	-0.104	
17.50	0.273	0.270	-0.037	-0.117	0.031	-0.091	
17.55	0.271	0.272	-0.042	-0.102	0.028	-0.097	
17.60	0.268	0.273	-0.048	-0.065	0.022	-0.126	
17.65	0.265	0.274	-0.049	-0.022	0.014	-0.144	
17.70	0.263	0.275	-0.048	-0.013	0.007	-0.144	
17.75	0.261	0.275	-0.051	0.000	0.000	-0.140	
17.80	0.258	0.275	-0.049	0.029	-0.007	-0.134	
17.85	0.256	0.274	-0.047	0.049	-0.014	-0.126	
17.90	0.253	0.273	-0.045	0.082	-0.020	-0.109	
17.95	0.251	0.272	-0.039	0.117	-0.024	-0.091	
18.00	0.250	0.271	-0.032	0.123	-0.029	-0.066	
18.05	0.248	0.269	-0.027	0.126	-0.031	-0.043	
18.10	0.247	0.268	-0.020	0.140	-0.033	-0.034	
18.15	0.246	0.266	-0.013	0.154	-0.034	-0.027	
18.20	0.245	0.264	-0.004	0.157	-0.036	-0.014	
18.25	0.246	0.262	0.004	0.144	-0.036	0.013	
18.30	0.246	0.261	0.009	0.149	-0.034	0.038	
18.35	0.246	0.259	0.018	0.158	-0.032	0.050	
18.40	0.248	0.257	0.026	0.144	-0.029	0.050	
18.45	0.249	0.256	0.033	0.124	-0.027	0.051	
18.50	0.251	0.255	0.039	0.103	-0.025	0.075	
18.55	0.253	0.253	0.043	0.079	-0.020	0.106	
18.60	0.256	0.252	0.046	0.070	-0.014	0.133	
18.65	0.257	0.252	0.050	0.065	-0.005	0.129	
18.70	0.261	0.252	0.054	0.030	0.000	0.097	
18.75	0.263	0.252	0.053	-0.012	0.004	0.079	
18.80	0.266	0.252	0.052	-0.045	0.007	0.082	
18.85	0.268	0.253	0.048	-0.070	0.011	0.094	
18.90	0.271	0.253	0.045	-0.090	0.018	0.091	
18.95	0.273	0.255	0.039	-0.109	0.021	0.069	
19.00	0.275	0.256	0.033	-0.112	0.024	0.059	
19.05	0.276	0.257	0.028	-0.121	0.028	0.043	
19.10	0.277	0.259	0.022	-0.142	0.029	0.014	
19.15	0.279	0.260	0.014	-0.165	0.029	-0.007	
19.20	0.279	0.262	0.005	-0.176	0.028	-0.019	
19.25	0.279	0.263	-0.005	-0.161	0.026	-0.022	
19.30	0.278	0.264	-0.011	-0.148	0.026	-0.033	
19.35	0.278	0.265	-0.018	-0.157	0.023	-0.044	
19.40	0.277	0.266	-0.027	-0.158	0.021	-0.049	
19.45	0.275	0.267	-0.035	-0.137	0.019	-0.069	
19.50	0.273	0.268	-0.041	-0.102	0.014	-0.096	
19.55	0.271	0.269	-0.045	-0.077	0.008	-0.099	
19.60	0.269	0.269	-0.048	-0.065	0.004	-0.082	
19.65	0.266	0.269	-0.052	-0.047	0.000	-0.068	
19.70	0.263	0.269	-0.055	-0.001	-0.003	-0.058	
19.75	0.260	0.269	-0.051	0.040	-0.005	-0.062	
19.80	0.258	0.269	-0.048	0.036	-0.009	-0.064	
19.85	0.256	0.268	-0.049	0.047	-0.012	-0.056	
19.90	0.253	0.268	-0.046	0.095	-0.014	-0.052	
19.95	0.251	0.267	-0.038	0.118	-0.018	-0.040	
20.00	0.250	0.266	-0.032	0.118	-0.019	-0.022	
20.05	0.248	0.265	-0.027	0.126	-0.019	-0.012	
20.10	0.247	0.264	-0.020	0.134	-0.020	-0.002	
20.15	0.246	0.263	-0.014	0.154	-0.020	0.013	
20.20	0.245	0.262	-0.005	0.180	-0.018	0.020	
20.25	0.245	0.261	0.005	0.187	-0.018	0.024	
20.30	0.246	0.260	0.015	0.172	-0.016	0.030	
20.35	0.247	0.259	0.024	0.133	-0.014	0.030	
20.40	0.248	0.258	0.028	0.102	-0.014	0.046	
20.45	0.250	0.258	0.032	0.095	-0.010	0.066	
20.50	0.252	0.257	0.037	0.098	-0.006	0.066	
20.55	0.253	0.257	0.043	0.096	-0.003	0.061	
20.60	0.256	0.257	0.048	0.070	-0.000	0.058	
20.65	0.258	0.257	0.049	0.047	0.002	0.057	
20.70	0.261	0.257	0.052	0.025	0.006	0.048	
20.75	0.264	0.258	0.053	-0.017	0.008	0.031	
20.80	0.266	0.258	0.050	-0.052	0.008	0.030	
20.85	0.269	0.259	0.047	-0.076	0.010	0.033	
20.90	0.271	0.259	0.042	-0.097	0.012	0.019	
20.95	0.273	0.260	0.037	-0.106	0.013	0.001	
21.00	0.275	0.261	0.032	-0.120	0.011	0.007	
21.05	0.276	0.261	0.025	-0.132	0.013	0.015	
21.10	0.277	0.262	0.018	-0.131	0.015	-0.008	
21.15	0.278	0.263	0.013	-0.150	0.012	-0.021	
21.20	0.279	0.263	0.004	-0.174	0.011	-0.016	
21.25	0.278	0.264	-0.006	-0.171	0.012	-0.032	
21.30	0.278	0.264	-0.014	-0.157	0.008	-0.052	
21.35	0.277	0.264	-0.022	-0.141	0.005	-0.044	
21.40	0.276	0.265	-0.028	-0.121	0.004	-0.027	
21.45	0.274	0.265	-0.033	-0.113	0.003	-0.018	
21.50	0.273	0.265	-0.040	-0.091	0.003	-0.031	
21.55	0.270	0.265	-0.043	-0.051	-0.000	-0.048	
21.60	0.268	0.265	-0.043	-0.042	-0.004	-0.031	
21.65	0.266	0.265	-0.047	-0.038	-0.003	-0.017	
21.70	0.263	0.265	-0.049	-0.011	-0.004	-0.029	
21.75	0.261	0.264	-0.048	0.023	-0.006	-0.030	
21.80	0.258	0.264	-0.046	0.045	-0.008	-0.016	
21.85	0.256	0.263	-0.044	0.060	-0.009	0.007	
21.90	0.254	0.263	-0.040	0.084	-0.006	0.013	
21.95	0.252	0.263	-0.035	0.100	-0.006	-0.003	
22.00	0.250	0.262	-0.030	0.114	-0.008	-0.007	
22.05	0.249	0.262	-0.024	0.133	-0.007	-0.000	
22.10	0.248	0.262	-0.017	0.147	-0.008	0.012	
22.15	0.247	0.261	-0.009	0.152	-0.006	0.028	
22.20	0.247	0.261	-0.001	0.146	-0.004	0.032	
